author,loc,spcd,treeno,coreno,cv,satw,extsatw,dw,extdw,sg,extsg,meth,ht
WDS_Pitch_Pine_P1,47,126,8,B,,1.448,1.458,0.638,0.616,0.52,0.4949,3,
WDS_Pitch_Pine_P1,47,126,9,A,,2.202,2.204,1.03,0.866,0.5582,0.4548,3,
WDS_Pitch_Pine_P1,47,126,9,B,,2.452,2.426,1.258,0.988,0.6239,0.4741,3,
WDS_Pitch_Pine_P1,47,126,10,A,,1.172,1.182,0.518,0.498,0.5219,0.4933,3,
WDS_Pitch_Pine_P1,47,126,20,B,,1.892,1.904,0.878,0.806,0.5529,0.4961,3,
WDS_Pitch_Pine_P1,47,126,10,B,,1.348,1.362,0.632,0.602,0.5598,0.5219,3,
WDS_Pitch_Pine_P1,47,126,11,A,,2.014,2.018,0.948,0.848,0.5624,0.4918,3,
WDS_Pitch_Pine_P1,47,126,11,B,,2.668,2.676,1.198,1.108,0.5317,0.4834,3,
WDS_Pitch_Pine_P1,47,126,12,A,,2.698,2.706,1.162,1.092,0.5062,0.4691,3,
WDS_Pitch_Pine_P1,47,126,12,B,,2.562,2.55,1.218,1,0.5691,0.4538,3,
WDS_Pitch_Pine_P1,47,126,13,A,,1.602,1.602,0.778,0.658,0.5839,0.4789,3,
WDS_Pitch_Pine_P1,47,126,13,B,,1.728,1.73,0.848,0.736,0.5913,0.499,3,
WDS_Pitch_Pine_P1,47,126,14,A,,1.532,1.54,0.65,0.62,0.4974,0.4678,3,
WDS_Pitch_Pine_P1,47,126,14,B,,1.468,1.48,0.616,0.586,0.491,0.4589,3,
WDS_Pitch_Pine_P1,47,126,15,A,,2.466,2.478,0.958,0.892,0.4489,0.4112,3,
WDS_Pitch_Pine_P1,47,126,15,B,,2.742,2.752,1.122,1.062,0.4768,0.4454,3,
WDS_Pitch_Pine_P1,47,126,16,A,,2.55,2.568,1.036,0.994,0.4728,0.447,3,
WDS_Pitch_Pine_P1,47,126,16,B,,2.598,2.59,1.044,0.998,0.4668,0.4447,3,
WDS_Pitch_Pine_P1,47,126,17,A,,1.132,1.142,0.49,0.462,0.5092,0.4705,3,
WDS_Pitch_Pine_P1,47,126,17,B,,1.228,1.234,0.53,0.494,0.5075,0.4648,3,
WDS_Pitch_Pine_P1,47,126,18,A,,1.672,1.672,0.702,0.664,0.4913,0.4605,3,
WDS_Pitch_Pine_P1,47,126,18,B,,1.552,1.562,0.636,0.602,0.4776,0.4448,3,
WDS_Pitch_Pine_P1,47,126,19,A,,1.204,1.218,0.468,0.45,0.4492,0.4237,3,
WDS_Pitch_Pine_P1,47,126,19,B,,1.908,1.922,0.796,0.764,0.4877,0.461,3,
WDS_Pitch_Pine_P1,48,126,5,B,,2.758,2.736,1.158,1.02,0.4913,0.4281,3,
WDS_Pitch_Pine_P1,48,126,20,B,,2.77,2.782,1.102,1.05,0.4614,0.4342,3,
WDS_Pitch_Pine_P1,48,126,20,A,,1.824,1.854,0.72,0.682,0.4573,0.4216,3,
WDS_Pitch_Pine_P1,48,126,19,B,,2.474,2.492,0.968,0.932,0.4526,0.4297,3,
WDS_Pitch_Pine_P1,48,126,19,A,,2.37,2.402,0.912,0.876,0.444,0.4174,3,
WDS_Pitch_Pine_P1,48,126,18,B,,2.522,2.518,1.2,1.012,0.5697,0.4669,3,
WDS_Pitch_Pine_P1,48,126,18,A,,2.556,2.558,1.222,1.09,0.573,0.4999,3,
WDS_Pitch_Pine_P1,48,126,17,B,,2.552,2.578,1.018,0.962,0.4629,0.4286,3,
WDS_Pitch_Pine_P1,48,126,17,A,,1.974,1.992,0.712,0.666,0.4122,0.3781,3,
WDS_Pitch_Pine_P1,48,126,16,B,,2.47,2.472,1.002,0.902,0.472,0.4177,3,
WDS_Pitch_Pine_P1,48,126,16,A,,2.18,2.392,0.964,0.882,0.5222,0.4227,3,
WDS_Pitch_Pine_P1,48,126,15,B,,2.706,2.718,1.152,1.048,0.4994,0.445,3,
WDS_Pitch_Pine_P1,48,126,15,A,,2.226,2.24,0.846,0.742,0.4377,0.3742,3,
WDS_Pitch_Pine_P1,48,126,14,B,,3.616,3.624,1.408,1.328,0.4501,0.4197,3,
WDS_Pitch_Pine_P1,48,126,14,A,,3.122,3.134,1.248,1.166,0.464,0.4271,3,
WDS_Pitch_Pine_P1,48,126,13,B,,1.678,1.688,0.722,0.664,0.5056,0.4554,3,
WDS_Pitch_Pine_P1,48,126,13,A,,1.392,1.398,0.582,0.554,0.4889,0.4593,3,
WDS_Pitch_Pine_P1,48,126,12,B,,2.148,2.114,1,0.8,0.5551,0.4355,3,
WDS_Pitch_Pine_P1,48,126,12,A,,1.968,1.964,0.908,0.762,0.5492,0.4482,3,
WDS_Pitch_Pine_P1,48,126,11,B,,1.928,1.932,0.84,0.778,0.5131,0.468,3,
WDS_Pitch_Pine_P1,48,126,11,A,,1.482,1.488,0.622,0.578,0.4911,0.4488,3,
WDS_Pitch_Pine_P1,48,126,10,B,,1.93,1.92,0.728,0.662,0.4339,0.3916,3,
WDS_Pitch_Pine_P1,48,126,10,A,,1.766,1.768,0.702,0.63,0.461,0.4065,3,
WDS_Pitch_Pine_P1,48,126,9,B,,3.092,3.044,1.396,1.102,0.5352,0.4139,3,
WDS_Pitch_Pine_P1,48,126,9,A,,2.88,2.862,1.33,1.058,0.5498,0.424,3,
WDS_Pitch_Pine_P1,48,126,8,B,,1.89,1.892,0.828,0.772,0.5165,0.4752,3,
WDS_Pitch_Pine_P1,48,126,8,A,,1.726,1.742,0.722,0.692,0.4892,0.4606,3,
WDS_Pitch_Pine_P1,48,126,7,B,,2.528,2.522,1.15,1.018,0.54,0.4693,3,
WDS_Pitch_Pine_P1,48,126,7,A,,2.632,2.648,1.112,1.052,0.4949,0.4607,3,
WDS_Pitch_Pine_P1,48,126,6,B,,2.742,2.74,1.292,1.142,0.5631,0.4871,3,
WDS_Pitch_Pine_P1,48,126,6,A,,1.854,1.848,0.802,0.736,0.5088,0.462,3,
WDS_Pitch_Pine_P1,48,126,5,A,,2.99,2.996,1.15,1.114,0.4437,0.4268,3,
WDS_Pitch_Pine_P1,48,126,4,B,,1.716,1.732,0.756,0.726,0.5199,0.4904,3,
WDS_Pitch_Pine_P1,48,126,4,A,,1.454,1.466,0.614,0.592,0.4946,0.4695,3,
WDS_Pitch_Pine_P1,48,126,3,B,,3.164,3.114,1.432,1.222,0.5367,0.4542,3,
WDS_Pitch_Pine_P1,48,126,3,A,,2.342,2.31,0.962,0.82,0.4789,0.4047,3,
WDS_Pitch_Pine_P1,48,126,2,B,,2.33,2.314,0.89,0.828,0.4402,0.4084,3,
WDS_Pitch_Pine_P1,48,126,2,A,,2.422,2.404,1.12,0.858,0.5506,0.4073,3,
WDS_Pitch_Pine_P1,48,126,1,B,,3.782,3.712,1.586,1.412,0.4906,0.4381,3,
WDS_Pitch_Pine_P1,48,126,1,A,,3.15,3.138,1.368,1.122,0.5112,0.4081,3,
WDS_Pitch_Pine_P1,49,126,20,B,,2.094,2.124,0.834,0.79,0.462,0.4269,3,
WDS_Pitch_Pine_P1,49,126,1,A,,1.524,1.52,0.572,0.522,0.4314,0.3898,3,
WDS_Pitch_Pine_P1,49,126,1,B,,1.532,1.548,0.594,0.542,0.4479,0.3985,3,
WDS_Pitch_Pine_P1,49,126,2,A,,1.492,1.514,0.606,0.556,0.4727,0.4208,3,
WDS_Pitch_Pine_P1,49,126,2,B,,1.868,1.898,0.758,0.716,0.4721,0.4339,3,
WDS_Pitch_Pine_P1,49,126,3,A,,1.618,1.632,0.62,0.568,0.4418,0.3958,3,
WDS_Pitch_Pine_P1,49,126,3,B,,2.332,2.35,0.902,0.848,0.4466,0.4124,3,
WDS_Pitch_Pine_P1,49,126,4,A,,1.108,1.13,0.45,0.422,0.4726,0.4289,3,
WDS_Pitch_Pine_P1,49,126,4,B,,1.162,1.18,0.494,0.46,0.4985,0.4507,3,
WDS_Pitch_Pine_P1,49,126,5,A,,1.816,1.838,0.736,0.672,0.4715,0.4186,3,
WDS_Pitch_Pine_P1,49,126,5,B,,2.004,2.04,0.836,0.73,0.4876,0.4085,3,
WDS_Pitch_Pine_P1,49,126,6,A,,1.138,1.164,0.402,0.384,0.4025,0.3725,3,
WDS_Pitch_Pine_P1,49,126,6,B,,1.214,1.232,0.438,0.416,0.4123,0.3824,3,
WDS_Pitch_Pine_P1,49,126,7,A,,1.318,1.35,0.516,0.488,0.4529,0.4132,3,
WDS_Pitch_Pine_P1,49,126,7,B,,1.702,1.738,0.678,0.642,0.4621,0.4236,3,
WDS_Pitch_Pine_P1,49,126,8,A,,2.008,2.052,0.792,0.748,0.4568,0.4172,3,
WDS_Pitch_Pine_P1,49,126,8,B,,1.702,1.732,0.618,0.572,0.4153,0.3729,3,
WDS_Pitch_Pine_P1,49,126,9,A,,0.964,0.996,0.348,0.334,0.4126,0.3794,3,
WDS_Pitch_Pine_P1,49,126,9,B,,1.462,1.5,0.556,0.532,0.438,0.4043,3,
WDS_Pitch_Pine_P1,49,126,10,A,,1.398,1.428,0.552,0.506,0.4574,0.4039,3,
WDS_Pitch_Pine_P1,49,126,10,B,,2.274,2.308,0.942,0.886,0.4837,0.4428,3,
WDS_Pitch_Pine_P1,49,126,11,A,,1.382,1.422,0.546,0.518,0.4577,0.4169,3,
WDS_Pitch_Pine_P1,49,126,11,B,,1.672,1.712,0.68,0.652,0.4734,0.4387,3,
WDS_Pitch_Pine_P1,49,126,12,A,,1.154,1.182,0.432,0.404,0.4301,0.3877,3,
WDS_Pitch_Pine_P1,49,126,12,B,,1.388,1.412,0.528,0.496,0.4381,0.3999,3,
WDS_Pitch_Pine_P1,49,126,13,A,,0.918,0.942,0.322,0.306,0.3993,0.366,3,
WDS_Pitch_Pine_P1,49,126,13,B,,1.174,1.202,0.442,0.42,0.433,0.3975,3,
WDS_Pitch_Pine_P1,49,126,14,A,,1.192,1.218,0.448,0.426,0.4321,0.398,3,
WDS_Pitch_Pine_P1,49,126,14,B,,1.26,1.288,0.472,0.448,0.4305,0.3955,3,
WDS_Pitch_Pine_P1,49,126,15,A,,2.382,2.352,1.168,0.808,0.5907,0.3899,3,
WDS_Pitch_Pine_P1,49,126,15,B,,1.74,1.75,0.86,0.578,0.5964,0.373,3,
WDS_Pitch_Pine_P1,49,126,16,A,,2.756,2.804,1.042,1.002,0.4351,0.4078,3,
WDS_Pitch_Pine_P1,49,126,16,B,,3.484,3.522,1.406,1.334,0.4691,0.436,3,
WDS_Pitch_Pine_P1,49,126,17,A,,1.658,1.688,0.68,0.634,0.4781,0.4318,3,
WDS_Pitch_Pine_P1,49,126,17,B,,2.282,2.318,1.02,0.968,0.5289,0.4882,3,
WDS_Pitch_Pine_P1,49,126,18,A,,2.046,2.072,0.762,0.728,0.4276,0.4,3,
WDS_Pitch_Pine_P1,49,126,18,B,,2.342,2.378,0.87,0.826,0.4263,0.3949,3,
WDS_Pitch_Pine_P1,49,126,19,A,,1.356,1.368,0.508,0.482,0.4305,0.4013,3,
WDS_Pitch_Pine_P1,49,126,19,B,,1.606,1.64,0.632,0.602,0.4556,0.4205,3,
WDS_Pitch_Pine_P1,49,126,20,A,,1.558,1.574,0.606,0.576,0.4495,0.4191,3,
WDS_Pitch_Pine_P1,5,126,20,B,,1.928,1.93,0.706,0.664,0.4194,0.3906,3,
WDS_Pitch_Pine_P1,5,126,1,B,,3.338,3.344,1.38,1.162,0.4825,0.395,3,
WDS_Pitch_Pine_P1,5,126,2,A,,3.462,3.472,1.31,1.242,0.4355,0.4083,3,
WDS_Pitch_Pine_P1,5,126,2,B,,3.03,3.046,1.008,0.932,0.376,0.3423,3,
WDS_Pitch_Pine_P1,5,126,3,A,,0.85,0.87,0.336,0.302,0.458,0.3946,3,
WDS_Pitch_Pine_P1,5,126,3,B,,1.4,1.392,0.56,0.542,0.4643,0.4501,3,
WDS_Pitch_Pine_P1,5,126,4,A,,1.79,1.834,0.722,0.64,0.4689,0.3969,3,
WDS_Pitch_Pine_P1,5,126,4,B,,1.472,1.47,0.662,0.522,0.5327,0.4049,3,
WDS_Pitch_Pine_P1,5,126,5,A,,3.692,3.74,1.518,1.402,0.4794,0.4308,3,
WDS_Pitch_Pine_P1,5,126,5,B,,3.2,3.322,1.22,1.112,0.4393,0.3786,3,
WDS_Pitch_Pine_P1,5,126,6,A,,2.328,2.38,0.882,0.84,0.4361,0.4021,3,
WDS_Pitch_Pine_P1,5,126,6,B,,2.568,2.57,0.942,0.89,0.4202,0.3935,3,
WDS_Pitch_Pine_P1,5,126,7,A,,1.482,1.49,0.646,0.6,0.5134,0.468,3,
WDS_Pitch_Pine_P1,5,126,7,B,,1.252,1.256,0.524,0.502,0.4895,0.4639,3,
WDS_Pitch_Pine_P1,5,126,8,A,,1.698,1.732,0.68,0.642,0.465,0.4253,3,
WDS_Pitch_Pine_P1,5,126,8,B,,1.63,1.634,0.63,0.598,0.4462,0.4191,3,
WDS_Pitch_Pine_P1,5,126,9,A,,2.208,2.272,0.828,0.782,0.431,0.3908,3,
WDS_Pitch_Pine_P1,5,126,9,B,,2.418,2.426,0.91,0.87,0.4328,0.4095,3,
WDS_Pitch_Pine_P1,5,126,10,A,,2.284,2.342,0.85,0.82,0.4272,0.3985,3,
WDS_Pitch_Pine_P1,5,126,10,B,,2.31,2.34,0.814,0.774,0.4014,0.3736,3,
WDS_Pitch_Pine_P1,5,126,11,A,,1.49,1.52,0.568,0.532,0.4392,0.3983,3,
WDS_Pitch_Pine_P1,5,126,11,B,,1.212,1.208,0.422,0.394,0.3959,0.3677,3,
WDS_Pitch_Pine_P1,5,126,12,A,,1.7,1.738,0.74,0.638,0.5126,0.4206,3,
WDS_Pitch_Pine_P1,5,126,12,B,,2.22,2.222,1.054,0.852,0.5682,0.4422,3,
WDS_Pitch_Pine_P1,5,126,13,A,,2.098,2.182,0.788,0.732,0.4318,0.3796,3,
WDS_Pitch_Pine_P1,5,126,13,B,,3.01,3.02,1.062,0.998,0.402,0.3732,3,
WDS_Pitch_Pine_P1,5,126,14,A,,2.29,2.36,0.88,0.84,0.4433,0.406,3,
WDS_Pitch_Pine_P1,5,126,14,B,,2.09,2.104,0.752,0.712,0.411,0.3833,3,
WDS_Pitch_Pine_P1,5,126,15,A,,2.132,2.182,0.822,0.79,0.445,0.414,3,
WDS_Pitch_Pine_P1,5,126,15,B,,2.21,2.23,0.864,0.798,0.4522,0.4085,3,
WDS_Pitch_Pine_P1,5,126,1,A,,3.1,3.22,1.152,1.034,0.4265,0.3613,3,
WDS_Pitch_Pine_P1,5,126,16,A,,1.72,1.772,0.608,0.57,0.4028,0.362,3,
WDS_Pitch_Pine_P1,5,126,16,B,,2.098,2.102,0.85,0.738,0.4713,0.3997,3,
WDS_Pitch_Pine_P1,5,126,17,A,,2.658,2.746,0.998,0.898,0.4316,0.3688,3,
WDS_Pitch_Pine_P1,5,126,17,B,,2.23,2.19,0.822,0.724,0.4226,0.3733,3,
WDS_Pitch_Pine_P1,5,126,18,A,,2.818,2.9,1.058,1.004,0.4316,0.3934,3,
WDS_Pitch_Pine_P1,5,126,18,B,,2.254,2.302,0.838,0.772,0.4267,0.3794,3,
WDS_Pitch_Pine_P1,5,126,19,A,,1.504,1.522,0.688,0.592,0.5436,0.4495,3,
WDS_Pitch_Pine_P1,5,126,19,B,,1.712,1.714,0.76,0.702,0.5246,0.4773,3,
WDS_Pitch_Pine_P1,5,126,20,A,,2.222,2.272,0.852,0.82,0.4422,0.4125,3,
WDS_Pitch_Pine_P1,50,126,20,B,,1.59,1.572,0.63,0.578,0.4593,0.4214,3,
WDS_Pitch_Pine_P1,50,126,20,A,,1.348,1.358,0.564,0.548,0.4893,0.4691,3,
WDS_Pitch_Pine_P1,50,126,19,B,,3.432,3.362,1.464,1.386,0.5005,0.4809,3,
WDS_Pitch_Pine_P1,50,126,19,A,,2.654,2.628,1.19,1.082,0.5308,0.4802,3,
WDS_Pitch_Pine_P1,50,126,18,B,,2.942,2.884,1.172,1.096,0.4621,0.4376,3,
WDS_Pitch_Pine_P1,50,126,18,A,,2.304,2.306,0.892,0.814,0.4471,0.4022,3,
WDS_Pitch_Pine_P1,50,126,17,B,,1.998,1.94,0.802,0.73,0.4662,0.4327,3,
WDS_Pitch_Pine_P1,50,126,17,A,,1.928,1.942,0.782,0.736,0.4719,0.4363,3,
WDS_Pitch_Pine_P1,50,126,16,B,,1.968,1.948,0.74,0.714,0.4323,0.4198,3,
WDS_Pitch_Pine_P1,50,126,16,A,,1.84,1.846,0.742,0.712,0.4687,0.4452,3,
WDS_Pitch_Pine_P1,50,126,15,B,,2.142,2.142,0.832,0.802,0.4488,0.4302,3,
WDS_Pitch_Pine_P1,50,126,15,A,,1.532,1.548,0.57,0.532,0.4271,0.3901,3,
WDS_Pitch_Pine_P1,50,126,14,B,,3.776,3.78,1.61,1.542,0.5003,0.4751,3,
WDS_Pitch_Pine_P1,50,126,14,A,,2.972,3,1.256,1.186,0.4951,0.4581,3,
WDS_Pitch_Pine_P1,50,126,13,B,,3.132,3.058,1.314,1.276,0.4909,0.4878,3,
WDS_Pitch_Pine_P1,50,126,13,A,,2.522,2.52,1.03,0.988,0.4757,0.4537,3,
WDS_Pitch_Pine_P1,50,126,12,B,,2.212,2.192,0.882,0.83,0.4626,0.4358,3,
WDS_Pitch_Pine_P1,50,126,12,A,,2.09,2.072,0.798,0.758,0.44,0.4189,3,
WDS_Pitch_Pine_P1,50,126,11,B,,2.438,2.342,1.118,0.86,0.5452,0.4207,3,
WDS_Pitch_Pine_P1,50,126,11,A,,2.344,2.338,1.006,0.894,0.5041,0.4408,3,
WDS_Pitch_Pine_P1,50,126,10,B,,1.668,1.628,0.634,0.604,0.4377,0.4257,3,
WDS_Pitch_Pine_P1,50,126,10,A,,1.517,1.522,0.612,0.582,0.469,0.4408,3,
WDS_Pitch_Pine_P1,50,126,9,B,,2.292,2.248,0.95,0.922,0.484,0.4781,3,
WDS_Pitch_Pine_P1,50,126,9,A,,1.628,1.638,0.67,0.652,0.48,0.4617,3,
WDS_Pitch_Pine_P1,50,126,8,B,,1.678,1.636,0.72,0.688,0.504,0.4922,3,
WDS_Pitch_Pine_P1,50,126,8,A,,1.414,1.426,0.662,0.65,0.5588,0.5413,3,
WDS_Pitch_Pine_P1,50,126,7,B,,2.746,2.67,1.278,1.076,0.5549,0.4684,3,
WDS_Pitch_Pine_P1,50,126,7,A,,2.532,2.516,1.132,0.994,0.529,0.4577,3,
WDS_Pitch_Pine_P1,50,126,6,B,,3.628,3.536,1.442,1.352,0.4609,0.4407,3,
WDS_Pitch_Pine_P1,50,126,6,A,,3.242,3.21,1.318,1.276,0.4732,0.461,3,
WDS_Pitch_Pine_P1,50,126,5,B,,1.422,1.41,0.63,0.618,0.5234,0.5168,3,
WDS_Pitch_Pine_P1,50,126,5,A,,1.204,1.22,0.538,0.528,0.5287,0.5091,3,
WDS_Pitch_Pine_P1,50,126,4,B,,3.202,3.162,1.26,1.198,0.4556,0.4361,3,
WDS_Pitch_Pine_P1,50,126,4,A,,3.532,3.586,1.508,1.386,0.5011,0.4462,3,
WDS_Pitch_Pine_P1,50,126,3,B,,2.694,2.652,1.14,1.054,0.4958,0.4609,3,
WDS_Pitch_Pine_P1,50,126,3,A,,2.09,2.09,0.842,0.808,0.4682,0.4464,3,
WDS_Pitch_Pine_P1,50,126,2,B,,1.872,1.832,0.81,0.752,0.509,0.4785,3,
WDS_Pitch_Pine_P1,50,126,2,A,,1.33,1.332,0.572,0.522,0.5054,0.4534,3,
WDS_Pitch_Pine_P1,50,126,1,B,,2.728,2.658,1.058,1.012,0.448,0.4386,3,
WDS_Pitch_Pine_P1,50,126,1,A,,2.762,2.738,1.182,1.108,0.5024,0.4707,3,
WDS_Pitch_Pine_P1,51,126,6,A,,1.46,1.464,0.664,0.632,0.5398,0.5076,3,
WDS_Pitch_Pine_P1,51,126,1,A,,2.2,2.21,0.928,0.874,0.494,0.4583,3,
WDS_Pitch_Pine_P1,51,126,1,B,,1.938,1.944,0.83,0.79,0.5029,0.473,3,
WDS_Pitch_Pine_P1,51,126,2,A,,2.028,2.022,0.842,0.752,0.4849,0.4269,3,
WDS_Pitch_Pine_P1,51,126,2,B,,2.262,2.246,0.9,0.858,0.4615,0.4403,3,
WDS_Pitch_Pine_P1,51,126,3,A,,1.596,1.58,0.736,0.662,0.5488,0.4901,3,
WDS_Pitch_Pine_P1,51,126,3,B,,1.788,1.768,0.854,0.752,0.5723,0.4988,3,
WDS_Pitch_Pine_P1,51,126,4,A,,1.914,1.902,0.846,0.768,0.5219,0.4694,3,
WDS_Pitch_Pine_P1,51,126,4,B,,2.148,2.138,0.91,0.86,0.4965,0.4674,3,
WDS_Pitch_Pine_P1,51,126,5,A,,0.972,0.98,0.382,0.368,0.4549,0.4317,3,
WDS_Pitch_Pine_P1,51,126,5,B,,1.07,1.062,0.424,0.404,0.4593,0.4382,3,
WDS_Pitch_Pine_P1,51,126,6,B,,1.83,1.808,0.822,0.786,0.532,0.5118,3,
WDS_Pitch_Pine_P1,51,126,7,A,,1.626,1.624,0.64,0.614,0.4557,0.4351,3,
WDS_Pitch_Pine_P1,51,126,7,B,,1.772,1.758,0.736,0.708,0.4852,0.468,3,
WDS_Pitch_Pine_P1,51,126,8,A,,1.068,1.06,0.424,0.408,0.4603,0.4441,3,
WDS_Pitch_Pine_P1,51,126,8,B,,1.214,1.22,0.472,0.456,0.4493,0.4294,3,
WDS_Pitch_Pine_P1,51,126,9,A,,1.328,1.324,0.522,0.468,0.455,0.4028,3,
WDS_Pitch_Pine_P1,51,126,9,B,,1.718,1.702,0.664,0.632,0.4462,0.4261,3,
WDS_Pitch_Pine_P1,51,126,10,A,,2.328,2.322,0.882,0.836,0.4361,0.4113,3,
WDS_Pitch_Pine_P1,51,126,10,B,,2.808,2.752,1.568,0.954,0.6923,0.394,3,
WDS_Pitch_Pine_P1,51,126,11,A,,1.26,1.262,0.5,0.48,0.4601,0.4381,3,
WDS_Pitch_Pine_P1,51,126,11,B,,1.392,1.392,0.588,0.566,0.4948,0.4733,3,
WDS_Pitch_Pine_P1,51,126,12,A,,0.94,0.942,0.342,0.31,0.4163,0.3714,3,
WDS_Pitch_Pine_P1,51,126,12,B,,1.134,1.142,0.454,0.396,0.4648,0.3941,3,
WDS_Pitch_Pine_P1,51,126,13,A,,2.16,2.164,0.922,0.878,0.5009,0.4721,3,
WDS_Pitch_Pine_P1,51,126,13,B,,2.026,2.01,0.838,0.802,0.4828,0.463,3,
WDS_Pitch_Pine_P1,51,126,14,A,,1.266,1.262,0.464,0.442,0.4198,0.3986,3,
WDS_Pitch_Pine_P1,51,126,14,B,,1.722,1.73,0.708,0.67,0.4794,0.4473,3,
WDS_Pitch_Pine_P1,51,126,15,A,,1.65,1.646,0.702,0.682,0.499,0.4838,3,
WDS_Pitch_Pine_P1,51,126,15,B,,1.788,1.78,0.762,0.702,0.5,0.4568,3,
WDS_Pitch_Pine_P1,51,126,16,A,,2.838,2.832,1.168,1.098,0.48,0.4479,3,
WDS_Pitch_Pine_P1,51,126,16,B,,3.114,3.104,1.202,1.156,0.4456,0.4276,3,
WDS_Pitch_Pine_P1,51,126,17,A,,1.77,1.758,0.766,0.682,0.5091,0.4482,3,
WDS_Pitch_Pine_P1,51,126,17,B,,2.566,2.504,1.51,1.002,0.7391,0.4646,3,
WDS_Pitch_Pine_P1,51,126,18,A,,1.786,1.75,0.83,0.638,0.5539,0.4173,3,
WDS_Pitch_Pine_P1,51,126,18,B,,1.892,1.868,0.964,0.662,0.6187,0.404,3,
WDS_Pitch_Pine_P1,51,126,19,A,,1.448,1.436,0.562,0.532,0.4484,0.425,3,
WDS_Pitch_Pine_P1,51,126,19,B,,1.392,1.38,0.54,0.512,0.4482,0.4257,3,
WDS_Pitch_Pine_P1,51,126,20,A,,2.3,2.276,0.97,0.93,0.4939,0.476,3,
WDS_Pitch_Pine_P1,51,126,20,B,,1.792,1.764,0.802,0.742,0.5297,0.4924,3,
WDS_Pitch_Pine_P1,52,126,10,B,,2.104,2.108,0.848,0.82,0.4684,0.4496,3,
WDS_Pitch_Pine_P1,52,126,20,B,,3.348,3.342,1.452,1.382,0.5104,0.4827,3,
WDS_Pitch_Pine_P1,52,126,1,B,,2.148,2.132,0.914,0.832,0.4991,0.4512,3,
WDS_Pitch_Pine_P1,52,126,2,A,,2.168,2.138,0.922,0.882,0.4988,0.4813,3,
WDS_Pitch_Pine_P1,52,126,2,B,,2.222,2.186,0.926,0.878,0.4871,0.4666,3,
WDS_Pitch_Pine_P1,52,126,3,A,,2.202,2.18,0.958,0.888,0.5123,0.4743,3,
WDS_Pitch_Pine_P1,52,126,3,B,,1.85,1.842,0.76,0.72,0.479,0.4521,3,
WDS_Pitch_Pine_P1,52,126,4,A,,2.082,2.09,0.928,0.886,0.5271,0.4969,3,
WDS_Pitch_Pine_P1,52,126,4,B,,2.318,2.308,1.128,1.08,0.5853,0.5585,3,
WDS_Pitch_Pine_P1,52,126,5,A,,1.542,1.52,0.712,0.586,0.5497,0.4449,3,
WDS_Pitch_Pine_P1,52,126,5,B,,1.622,1.61,0.784,0.662,0.5806,0.4795,3,
WDS_Pitch_Pine_P1,52,126,6,A,,1.688,1.686,0.7,0.668,0.4843,0.4592,3,
WDS_Pitch_Pine_P1,52,126,6,B,,2.308,2.254,1.062,0.896,0.5474,0.461,3,
WDS_Pitch_Pine_P1,52,126,7,A,,1.918,1.925,0.748,0.716,0.4509,0.427,3,
WDS_Pitch_Pine_P1,52,126,7,B,,2.234,2.191,0.888,0.84,0.461,0.4421,3,
WDS_Pitch_Pine_P1,52,126,8,A,,1.288,1.288,0.478,0.458,0.4259,0.4055,3,
WDS_Pitch_Pine_P1,52,126,8,B,,1.522,1.512,0.598,0.572,0.4548,0.4354,3,
WDS_Pitch_Pine_P1,52,126,9,A,,2.278,2.262,1.064,0.968,0.5572,0.5024,3,
WDS_Pitch_Pine_P1,52,126,9,B,,1.942,1.942,0.798,0.766,0.4791,0.4569,3,
WDS_Pitch_Pine_P1,52,126,10,A,,2.286,2.278,0.968,0.942,0.4962,0.4827,3,
WDS_Pitch_Pine_P1,52,126,11,A,,1.466,1.458,0.656,0.618,0.5296,0.4968,3,
WDS_Pitch_Pine_P1,52,126,11,B,,1.642,1.642,0.744,0.7,0.5375,0.5002,3,
WDS_Pitch_Pine_P1,52,126,12,A,,2.038,2.032,0.898,0.832,0.52,0.4771,3,
WDS_Pitch_Pine_P1,52,126,12,B,,2.14,2.13,1.036,0.952,0.5817,0.5288,3,
WDS_Pitch_Pine_P1,52,126,13,A,,1.562,1.538,0.616,0.542,0.4568,0.4014,3,
WDS_Pitch_Pine_P1,52,126,13,B,,1.548,1.534,0.644,0.548,0.4861,0.4077,3,
WDS_Pitch_Pine_P1,52,126,14,A,,1.954,1.946,0.816,0.756,0.4882,0.4489,3,
WDS_Pitch_Pine_P1,52,126,14,B,,1.938,1.922,0.822,0.67,0.4972,0.3965,3,
WDS_Pitch_Pine_P1,52,126,15,A,,1.438,1.434,0.646,0.598,0.532,0.4874,3,
WDS_Pitch_Pine_P1,52,126,15,B,,2.146,2.14,0.962,0.924,0.5307,0.5077,3,
WDS_Pitch_Pine_P1,52,126,16,A,,1.732,1.712,0.672,0.648,0.4482,0.4356,3,
WDS_Pitch_Pine_P1,52,126,16,B,,1.632,1.62,0.64,0.618,0.4538,0.4396,3,
WDS_Pitch_Pine_P1,52,126,17,A,,1.47,1.47,0.622,0.606,0.4958,0.4809,3,
WDS_Pitch_Pine_P1,52,126,17,B,,1.38,1.378,0.59,0.57,0.5019,0.4828,3,
WDS_Pitch_Pine_P1,52,126,18,A,,2.212,2.2,0.932,0.844,0.4933,0.4424,3,
